13.563347998112,47.4204619949142
13.563431998112,47.4200199949143
13.5637882981119,47.4197474949142
13.5639759981119,47.4195915949143
13.5640719981119,47.4194669949143
13.5640187981119,47.4192189949143
13.5638530981119,47.4189403949143
13.5641233981119,47.4180637949143
13.5643199981118,47.4176059949144
13.5644949981118,47.4174837949144
13.5646969981118,47.4173879949143
13.5646732981118,47.4171770949144
13.5645562981118,47.4168653949144
13.5645569981118,47.4166879949144
13.5647698981118,47.4163798949144
13.5649189981117,47.4160599949144
13.5646707981118,47.4152237949145
13.5643983981118,47.4148327949145
13.5643103981118,47.4142053949145
13.5642019981118,47.4137569949145
13.5642250981118,47.4134662949145
13.5642690981118,47.4131180949146
13.5644148981118,47.4126674949146
13.5645439981118,47.4124529949146
13.5647477981118,47.4122522949146
13.5652925981117,47.4119115949146
13.5655319981117,47.4117160949146
13.5657079981116,47.4115168949146
13.5662519981116,47.4112079949146
13.5666186981115,47.4111277949146
13.5667209981115,47.4111419949146
13.5670313981115,47.4113213949146
13.5673395981114,47.4113437949146
13.5678559981113,47.4115089949146
13.5682889981113,47.4113649949146
13.5685445981112,47.4110997949146
13.5687409981112,47.4108209949146
13.5687919981112,47.4102879949147
13.5690700981112,47.4100738949147
13.5692681981111,47.4099882949147
13.5693259981111,47.4099193949147
13.5695047981111,47.4095171949147
13.5698294981111,47.4091336949147
13.569977998111,47.4089138949147
13.570222998111,47.4084759949147
13.570187098111,47.4081206949147
13.570258698111,47.4077129949148
13.570448998111,47.4073969949148
13.5707593981109,47.4071896949148
13.5712903981109,47.4066664949148
13.5717149981108,47.4064599949148
13.5727169981107,47.4060549949148
13.5736674981105,47.4059514949148
13.5738599981105,47.4058229949148
13.5739013981105,47.4055901949148
13.5738629981105,47.4051039949149
13.5738903981105,47.4049682949149
13.5740141981105,47.4047559949149
13.5741839981105,47.4045259949149
13.5740251981105,47.4044003949149
13.5739811981105,47.4039850949149
13.5739109981105,47.4036999949149
13.5739123981105,47.403484194915
13.5739811981105,47.403331494915
13.5740086981105,47.402852894915
13.5739809981105,47.402626994915
